window_size,window_id,line_start,line_end,lines,stable_lines,middle_lines,residual_lines,stable_share,middle_share,residual_share,residual_self_adjacent,residual_near_stable,residual_near_middle,residual_self_adjacent_share,residual_near_stable_share,dominant_residual_family_share,dominant_residual_family,local_residue_posture
25,1,1,25,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,hbrp oig8 f1cb fno6,generic
25,2,26,50,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,bhql qcg1 wu16 hymq,generic
25,3,51,75,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,3tzr <num> fc1u qbfo,generic
25,4,76,100,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,o0v3 z0gu 1uqx j4ef,generic
25,5,101,125,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,qbwe wpgv icw8 vl34,generic
25,6,126,150,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,yzwj scsf w2q4 nm8r,generic
25,7,151,175,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,qwrz fxz3 potf cfzy,generic
25,8,176,200,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,i0dr iipj upz5 jr0y,generic
25,9,201,225,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,z5by 1lwn lrr2 jcps,generic
25,10,226,250,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,oqtr 1yw3 qn3t 7zga,generic
25,11,251,275,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,u6y0 przv s2ii 06t9,generic
25,12,276,300,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,4nk0 bpci ki6c jdkq,generic
25,13,301,325,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,nkzg ge49 dbz7 fgqj,generic
25,14,326,350,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,cu8j u6oj dz26 fo1s,generic
25,15,351,375,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,losm ahb3 hn00 cvw9,generic
25,16,376,400,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,qp5l 7cvf jj50 yp2k,generic
25,17,401,425,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,c17z 4g25 pf9a 0niw,generic
25,18,426,450,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,4hqc etag hnml wbfj,generic
25,19,451,475,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,fptn k2u0 crf5 40v1,generic
25,20,476,500,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,c5z5 65od 7b1u 9er0,generic
25,21,501,525,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,p566 yhrd u390 e4b0,generic
25,22,526,550,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,4rzc nom2 pznt 1ykx,generic
25,23,551,575,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,pn8d poy7 ul2a e5em,generic
25,24,576,600,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,4ldh 6v1j zpch pz5t,generic
25,25,601,625,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,dy07 toov 14d6 1dth,generic
25,26,626,650,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,139q 6to1 krf7 yinz,generic
25,27,651,675,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,otm8 pyqd rfjb gh3h,generic
25,28,676,700,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,hcbs o76k jggt v25w,generic
25,29,701,725,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,zd8h 4qbc v0qm vdin,generic
25,30,726,750,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,x3yu 2l6r got5 vd77,generic
25,31,751,775,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,g83v gd3k ew9o wamr,generic
25,32,776,800,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,ui6y 3a5z 1dt1 qh26,generic
25,33,801,825,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,czgv 6er9 88fd 27pp,generic
25,34,826,850,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,5ntz xqub bvb4 cj0c,generic
25,35,851,875,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,q1xx pu8w eiup 8ig6,generic
25,36,876,900,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,4j38 xojs lyqk xb1t,generic
25,37,901,925,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,svxi x4eb 2x0p nuou,generic
25,38,926,950,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,5hux 9z7z ow0g o3jm,generic
25,39,951,975,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,kyn8 bkfr 5hgp 0op3,generic
25,40,976,1000,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,p55z nz1p spkv kuyf,generic
25,41,1001,1025,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,vrdi egag 4c4x z8gq,generic
25,42,1026,1050,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,cabb bfuk ffm4 g28x,generic
25,43,1051,1075,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,lb2q kz0y s93f 7sj8,generic
25,44,1076,1100,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,8j16 5jiu 7m5c 8u7a,generic
25,45,1101,1125,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,5ui9 7pij bgix zd9m,generic
25,46,1126,1150,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,polu 1ln6 sh2a eqk1,generic
25,47,1151,1175,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,x6q8 7yda 8ag4 7z45,generic
25,48,1176,1200,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,zi1r lkj4 v6e2 dqxr,generic
25,49,1201,1225,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,pajh fyz2 oias v3v9,generic
25,50,1226,1250,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,57wk jhfx 92f9 rukn,generic
25,51,1251,1275,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,dx3a lxwh k7k3 0n1t,generic
25,52,1276,1300,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,3bka xy6w eum2 5qlz,generic
25,53,1301,1325,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,9db8 lr8q w7go a989,generic
25,54,1326,1350,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,dxuj 911n oxfu 68b3,generic
25,55,1351,1375,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,ilxj fzaj vlnr fjbr,generic
25,56,1376,1400,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,c0g6 t64t jipu rntd,generic
25,57,1401,1425,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,1qia 2ynj 4env n9z4,generic
25,58,1426,1450,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,8pqu 8hla t845 c15y,generic
25,59,1451,1475,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,uubt iih3 dq91 e8z2,generic
25,60,1476,1500,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,00g7 1v4j satp t5qh,generic
25,61,1501,1525,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,mae2 of15 gu1d w72d,generic
25,62,1526,1550,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,qtqe 64sa jmm7 081b,generic
25,63,1551,1575,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,nhw5 x2kj 2og6 z9nc,generic
25,64,1576,1600,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,11mr ldwp 134p r9xl,generic
25,65,1601,1625,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,ya4b cfsr hoay 60lq,generic
25,66,1626,1650,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,ibk9 fu49 d0ed jipe,generic
25,67,1651,1675,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,9cev 8r11 95na maj6,generic
25,68,1676,1700,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,2gyv 49me iwzw f882,generic
25,69,1701,1725,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,yve2 nk6h 1jfd 65oj,generic
25,70,1726,1750,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,m0hp e47v rcct dp4k,generic
25,71,1751,1775,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,09dy mu6w obfb fj29,generic
25,72,1776,1800,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,u301 ptut h9lg j0rv,generic
25,73,1801,1825,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,3vu9 ifky l0qn xz46,generic
25,74,1826,1850,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,yjxa 404e 0lg5 jcs8,generic
25,75,1851,1875,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,9z0n i847 4k75 meqk,generic
25,76,1876,1900,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,ezdi piug b5fx wu85,generic
25,77,1901,1925,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,mep3 p3et xcoe h8cj,generic
25,78,1926,1950,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,h4ye objm 0qh1 p16m,generic
25,79,1951,1975,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,29ob tv30 j2qu gfya,generic
25,80,1976,2000,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,x3n2 93q4 598q a2ar,generic
25,81,2001,2025,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,dn2l 5e80 kst3 w0me,generic
25,82,2026,2050,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,l318 0fl5 psih hjbk,generic
25,83,2051,2075,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,ulou h0n9 ok1r 65fc,generic
25,84,2076,2100,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,cz3o t504 ft81 pj9w,generic
25,85,2101,2125,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,ygz9 dswb wkfe jdn1,generic
25,86,2126,2150,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,uq9c 2as2 nht7 nz93,generic
25,87,2151,2175,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,jdse dfbl 51c4 8huh,generic
25,88,2176,2200,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,1lh1 9nnx <num> d9wa,generic
25,89,2201,2225,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,j3uh aaw1 95c1 au3e,generic
25,90,2226,2250,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,dr6c myx2 w0lq mmg0,generic
25,91,2251,2275,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,8auw eq9r wrkk xvvg,generic
25,92,2276,2300,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,mdf6 1spi pfqw yxg6,generic
25,93,2301,2325,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,7rwl pu0c ipne u73w,generic
25,94,2326,2350,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,t01m cpkf qpdm f8mp,generic
25,95,2351,2375,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,oo2u jlzr 7qif akli,generic
25,96,2376,2400,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,56q1 25da 9ob2 zrsc,generic
25,97,2401,2425,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,26qk cdes frri qza4,generic
25,98,2426,2450,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,8xvq 5ae6 45wc hty2,generic
25,99,2451,2475,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,iaib on99 geka 1z41,generic
25,100,2476,2500,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,i6az lwpq g6xr vxre,generic
25,101,2501,2525,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,pxhz bizv 42xi 109s,generic
25,102,2526,2550,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,vxi0 huhb 2awx 5axk,generic
25,103,2551,2575,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,gs7t 1coy m7oz <num>,generic
25,104,2576,2600,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,uc3j 7pga h9wd 78d8,generic
25,105,2601,2625,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,pusg au24 iwas clv8,generic
25,106,2626,2650,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,8omm gug6 bgzz r8ak,generic
25,107,2651,2675,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,gnch gi2n 8of7 f3kb,generic
25,108,2676,2700,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,b25a auow u67i nq9g,generic
25,109,2701,2725,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,cw23 dixb fxxs qsc8,generic
25,110,2726,2750,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,q6vy ju4w arkl tzqd,generic
25,111,2751,2775,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,xev1 nnj4 0jy9 q2o6,generic
25,112,2776,2800,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,xazc dej1 0syc 1esc,generic
25,113,2801,2825,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,qn85 ib2u 2mgt tqrh,generic
25,114,2826,2850,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,gxgn 8xxp kn4x a6n5,generic
25,115,2851,2875,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,h5pc xevg noib z2md,generic
25,116,2876,2900,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,9f1c wfg4 akrl p1p2,generic
25,117,2901,2925,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,ha70 g3a5 6nnf pitc,generic
25,118,2926,2950,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,tarh u3u6 rj31 70fl,generic
25,119,2951,2975,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,3x2b ooz3 ur5f bn47,generic
25,120,2976,3000,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,i34e i25g uy6v mag2,generic
25,121,3001,3025,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,33ff 7agy 23sm ydq8,generic
25,122,3026,3050,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,k0e5 m1lj su84 23m8,generic
25,123,3051,3075,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,evqj wqmt vcjz 1ql4,generic
25,124,3076,3100,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,yb7h qs7z cizv ol9o,generic
25,125,3101,3125,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,wuao xppl fcgk vtz2,generic
25,126,3126,3150,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,6tgs ptsz kl6b 5qdu,generic
25,127,3151,3175,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,vkdg r630 d02o 2kxc,generic
25,128,3176,3200,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,2qxg fzve 1a8z lsug,generic
25,129,3201,3225,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,5qct bxk5 3bmx q31y,generic
25,130,3226,3250,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,ayo6 l6xc sg0j 3vak,generic
25,131,3251,3275,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,qyug stqt 0x5t 7esu,generic
25,132,3276,3300,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,n3d7 09b7 6pv7 xw6o,generic
25,133,3301,3325,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,iptv pnwy 06ki 70x4,generic
25,134,3326,3350,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,d3dl vb3y 11cy wb6x,generic
25,135,3351,3375,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,m6mt 9xpe ldc7 vctd,generic
25,136,3376,3400,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,t63o w5xr osup yszg,generic
25,137,3401,3425,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,7zgt yk97 oznv 8dxn,generic
25,138,3426,3450,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,ewe5 msy0 b18j q4gw,generic
25,139,3451,3475,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,01mf xtnb bnth pewy,generic
25,140,3476,3500,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,gsyc imxp vz6k 6agr,generic
25,141,3501,3525,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,tbsy lt48 1mw2 ln0k,generic
25,142,3526,3550,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,typf j7ri cl3t pc7f,generic
25,143,3551,3575,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,v3vg nh6o 9im5 d8rr,generic
25,144,3576,3600,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,ypqm 1xdq g0jz 3lra,generic
25,145,3601,3625,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,d6lb 46a6 6lkc iwlh,generic
25,146,3626,3650,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,eqbe qbbv ttt1 kxjh,generic
25,147,3651,3675,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,bpnq z9zk d4vn hfm9,generic
25,148,3676,3700,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,6dle lqu8 jq4a 6b5c,generic
25,149,3701,3725,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,yeq8 z4c3 y80q rreh,generic
25,150,3726,3750,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,li8o uzci iowe f5t6,generic
25,151,3751,3775,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,bwy5 njn0 c3ay q75j,generic
25,152,3776,3800,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,7rv8 tdli k24y aig9,generic
25,153,3801,3825,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,5zf8 0s7s elfj psyc,generic
25,154,3826,3850,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,aqid s4nb <num> 2viy,generic
25,155,3851,3875,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,r8bu fqp7 7l4o 5rcq,generic
25,156,3876,3900,25,0,0,25,0.0,0.0,1.0,,,,,,0.04,ryuj 03q4 h6e1 08c5,generic
