terrain_id,from_focus_size,to_focus_size,from_line_start,from_line_end,to_line_start,to_line_end,overlap_ratio,from_posture,to_posture,from_legibility,to_legibility,delta_stable,delta_middle,delta_residual,transition_marker
apache_baseline_loghub,25,50,376,400,351,400,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,25,50,401,425,401,450,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,25,50,426,450,401,450,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,25,50,451,475,451,500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,25,50,476,500,451,500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,25,50,501,525,501,550,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,25,50,526,550,501,550,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,25,50,551,575,551,600,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0800,0.0800,0.0000,persisted
apache_baseline_loghub,25,50,576,600,551,600,1.0000,stable,stable,dominant_stable,dominant_stable,0.0800,-0.0800,0.0000,persisted
apache_baseline_loghub,25,50,601,625,601,650,1.0000,stable,stable,dominant_stable,dominant_stable,-0.1600,0.1600,0.0000,persisted
apache_baseline_loghub,25,50,626,650,601,650,1.0000,middle,stable,mixed,dominant_stable,0.1600,-0.1600,0.0000,smoothed
apache_baseline_loghub,25,50,651,675,651,700,1.0000,stable,stable,dominant_stable,dominant_stable,-0.2200,0.2200,0.0000,persisted
apache_baseline_loghub,25,50,676,700,651,700,1.0000,middle,stable,mixed,dominant_stable,0.2200,-0.2200,0.0000,smoothed
apache_baseline_loghub,25,50,701,725,701,750,1.0000,stable,stable,dominant_stable,dominant_stable,-0.1400,0.1400,0.0000,persisted
apache_baseline_loghub,25,50,726,750,701,750,1.0000,stable,stable,dominant_stable,dominant_stable,0.1400,-0.1400,0.0000,persisted
apache_baseline_loghub,25,50,751,775,751,800,1.0000,stable,stable,dominant_stable,dominant_stable,0.1800,-0.1400,-0.0400,persisted
apache_baseline_loghub,25,50,776,800,751,800,1.0000,stable,stable,dominant_stable,dominant_stable,-0.1800,0.1400,0.0400,persisted
apache_baseline_loghub,25,50,801,825,801,850,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,-0.0200,0.0000,persisted
apache_baseline_loghub,25,50,826,850,801,850,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0200,0.0000,persisted
apache_baseline_loghub,25,50,851,875,851,900,1.0000,stable,stable,dominant_stable,mixed,-0.2600,0.2400,0.0200,persisted
apache_baseline_loghub,25,50,876,900,851,900,1.0000,middle,stable,dominant_middle,mixed,0.2600,-0.2400,-0.0200,smoothed
apache_baseline_loghub,25,50,901,925,901,950,1.0000,stable,stable,dominant_stable,dominant_stable,0.0600,-0.0600,0.0000,persisted
apache_baseline_loghub,25,50,926,950,901,950,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0600,0.0600,0.0000,persisted
apache_baseline_loghub,25,50,951,975,951,1000,1.0000,stable,stable,dominant_stable,dominant_stable,-0.1400,0.1000,0.0400,persisted
apache_baseline_loghub,25,50,976,1000,951,1000,1.0000,stable,stable,dominant_stable,dominant_stable,0.1400,-0.1000,-0.0400,persisted
apache_baseline_loghub,25,50,1001,1025,1001,1050,1.0000,stable,stable,dominant_stable,dominant_stable,-0.2200,0.2000,0.0200,persisted
apache_baseline_loghub,25,50,1026,1050,1001,1050,1.0000,stable,stable,mixed,dominant_stable,0.2200,-0.2000,-0.0200,persisted
apache_baseline_loghub,25,50,1051,1075,1051,1100,1.0000,stable,stable,mixed,dominant_stable,0.2200,-0.2200,0.0000,persisted
apache_baseline_loghub,25,50,1076,1100,1051,1100,1.0000,stable,stable,dominant_stable,dominant_stable,-0.2200,0.2200,0.0000,persisted
apache_baseline_loghub,25,50,1101,1125,1101,1150,1.0000,stable,stable,dominant_stable,dominant_stable,-0.2600,0.2800,-0.0200,persisted
apache_baseline_loghub,25,50,1126,1150,1101,1150,1.0000,middle,stable,dominant_middle,dominant_stable,0.2600,-0.2800,0.0200,smoothed
apache_baseline_loghub,25,50,1151,1175,1151,1200,1.0000,stable,stable,dominant_stable,dominant_stable,-0.2200,0.2200,0.0000,persisted
apache_baseline_loghub,25,50,1176,1200,1151,1200,1.0000,stable,stable,mixed,dominant_stable,0.2200,-0.2200,0.0000,persisted
apache_baseline_loghub,25,50,1201,1225,1201,1250,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,0.0000,-0.0200,persisted
apache_baseline_loghub,25,50,1226,1250,1201,1250,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0000,0.0200,persisted
apache_baseline_loghub,25,50,1251,1275,1251,1300,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0200,0.0000,persisted
apache_baseline_loghub,25,50,1276,1300,1251,1300,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,-0.0200,0.0000,persisted
apache_baseline_loghub,25,50,1301,1325,1301,1350,1.0000,stable,stable,dominant_stable,dominant_stable,-0.2400,0.1800,0.0600,persisted
apache_baseline_loghub,25,50,1326,1350,1301,1350,1.0000,stable,stable,mixed,dominant_stable,0.2400,-0.1800,-0.0600,persisted
apache_baseline_loghub,25,50,1351,1375,1351,1400,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,-0.0200,0.0000,persisted
apache_baseline_loghub,25,50,1376,1400,1351,1400,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0200,0.0000,persisted
apache_baseline_loghub,25,50,1401,1425,1401,1450,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0400,0.0400,0.0000,persisted
apache_baseline_loghub,25,50,1426,1450,1401,1450,1.0000,stable,stable,dominant_stable,dominant_stable,0.0400,-0.0400,0.0000,persisted
apache_baseline_loghub,25,50,1451,1475,1451,1500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,0.0000,-0.0200,persisted
apache_baseline_loghub,25,50,1476,1500,1451,1500,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0000,0.0200,persisted
apache_baseline_loghub,25,50,1501,1525,1501,1550,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0200,0.0000,persisted
apache_baseline_loghub,25,50,1526,1550,1501,1550,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,-0.0200,0.0000,persisted
apache_baseline_loghub,25,50,1551,1575,1551,1600,1.0000,middle,stable,dominant_middle,dominant_stable,0.2600,-0.2600,0.0000,smoothed
apache_baseline_loghub,25,50,1576,1600,1551,1600,1.0000,stable,stable,dominant_stable,dominant_stable,-0.2600,0.2600,0.0000,persisted
apache_baseline_loghub,25,50,1601,1625,1601,1650,1.0000,stable,stable,dominant_stable,dominant_stable,0.1400,-0.1400,0.0000,persisted
apache_baseline_loghub,25,50,1626,1650,1601,1650,1.0000,stable,stable,dominant_stable,dominant_stable,-0.1400,0.1400,0.0000,persisted
apache_baseline_loghub,25,50,1651,1675,1651,1700,1.0000,stable,stable,dominant_stable,dominant_stable,0.0400,-0.0400,0.0000,persisted
apache_baseline_loghub,25,50,1676,1700,1651,1700,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0400,0.0400,0.0000,persisted
apache_baseline_loghub,25,50,1701,1725,1701,1750,1.0000,stable,stable,dominant_stable,dominant_stable,-0.2200,0.2200,0.0000,persisted
apache_baseline_loghub,25,50,1726,1750,1701,1750,1.0000,stable,stable,mixed,dominant_stable,0.2200,-0.2200,0.0000,persisted
apache_baseline_loghub,25,50,1751,1775,1751,1800,1.0000,stable,stable,dominant_stable,dominant_stable,0.1600,-0.1600,0.0000,persisted
apache_baseline_loghub,25,50,1776,1800,1751,1800,1.0000,stable,stable,dominant_stable,dominant_stable,-0.1600,0.1600,0.0000,persisted
apache_baseline_loghub,25,50,1801,1825,1801,1850,1.0000,middle,stable,mixed,mixed,0.0800,-0.1200,0.0400,smoothed
apache_baseline_loghub,25,50,1826,1850,1801,1850,1.0000,stable,stable,dominant_stable,mixed,-0.0800,0.1200,-0.0400,persisted
apache_baseline_loghub,25,50,1851,1875,1851,1900,1.0000,stable,stable,dominant_stable,dominant_stable,0.0600,0.0000,-0.0600,persisted
apache_baseline_loghub,25,50,1876,1900,1851,1900,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0600,0.0000,0.0600,persisted
apache_baseline_loghub,25,50,1901,1925,1901,1950,1.0000,stable,stable,dominant_stable,dominant_stable,-0.2000,0.2000,0.0000,persisted
apache_baseline_loghub,25,50,1926,1950,1901,1950,1.0000,stable,stable,dominant_stable,dominant_stable,0.2000,-0.2000,0.0000,persisted
apache_baseline_loghub,25,50,1951,1975,1951,2000,1.0000,stable,stable,dominant_stable,dominant_stable,0.0800,-0.0400,-0.0400,persisted
apache_baseline_loghub,25,50,1976,2000,1951,2000,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0800,0.0400,0.0400,persisted
apache_baseline_loghub,50,100,1,50,1,100,1.0000,stable,stable,dominant_stable,dominant_stable,0.1200,0.0500,-0.1700,persisted
apache_baseline_loghub,50,100,51,100,1,100,1.0000,stable,stable,dominant_stable,dominant_stable,-0.1200,-0.0500,0.1700,persisted
apache_baseline_loghub,50,100,101,150,101,200,1.0000,stable,stable,mixed,mixed,-0.0200,0.0400,-0.0200,persisted
apache_baseline_loghub,50,100,151,200,101,200,1.0000,stable,stable,mixed,mixed,0.0200,-0.0400,0.0200,persisted
apache_baseline_loghub,50,100,201,250,201,300,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,50,100,251,300,201,300,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,50,100,301,350,301,400,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,50,100,351,400,301,400,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,50,100,401,450,401,500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,50,100,451,500,401,500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,50,100,501,550,501,600,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0400,0.0400,0.0000,persisted
apache_baseline_loghub,50,100,551,600,501,600,1.0000,stable,stable,dominant_stable,dominant_stable,0.0400,-0.0400,0.0000,persisted
apache_baseline_loghub,50,100,601,650,601,700,1.0000,stable,stable,dominant_stable,dominant_stable,0.0100,-0.0100,0.0000,persisted
apache_baseline_loghub,50,100,651,700,601,700,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0100,0.0100,0.0000,persisted
apache_baseline_loghub,50,100,701,750,701,800,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0200,0.0000,persisted
apache_baseline_loghub,50,100,751,800,701,800,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,-0.0200,0.0000,persisted
apache_baseline_loghub,50,100,801,850,801,900,1.0000,stable,stable,dominant_stable,dominant_stable,-0.2000,0.1900,0.0100,persisted
apache_baseline_loghub,50,100,851,900,801,900,1.0000,stable,stable,mixed,dominant_stable,0.2000,-0.1900,-0.0100,persisted
apache_baseline_loghub,50,100,901,950,901,1000,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0400,0.0200,0.0200,persisted
apache_baseline_loghub,50,100,951,1000,901,1000,1.0000,stable,stable,dominant_stable,dominant_stable,0.0400,-0.0200,-0.0200,persisted
apache_baseline_loghub,50,100,1001,1050,1001,1100,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,-0.0100,-0.0100,persisted
apache_baseline_loghub,50,100,1051,1100,1001,1100,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0100,0.0100,persisted
apache_baseline_loghub,50,100,1101,1150,1101,1200,1.0000,stable,stable,dominant_stable,dominant_stable,0.0400,-0.0500,0.0100,persisted
apache_baseline_loghub,50,100,1151,1200,1101,1200,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0400,0.0500,-0.0100,persisted
apache_baseline_loghub,50,100,1201,1250,1201,1300,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0100,-0.0100,persisted
apache_baseline_loghub,50,100,1251,1300,1201,1300,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,-0.0100,0.0100,persisted
apache_baseline_loghub,50,100,1301,1350,1301,1400,1.0000,stable,stable,dominant_stable,dominant_stable,0.1300,-0.1000,-0.0300,persisted
apache_baseline_loghub,50,100,1351,1400,1301,1400,1.0000,stable,stable,dominant_stable,dominant_stable,-0.1300,0.1000,0.0300,persisted
apache_baseline_loghub,50,100,1401,1450,1401,1500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0100,-0.0200,0.0100,persisted
apache_baseline_loghub,50,100,1451,1500,1401,1500,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0100,0.0200,-0.0100,persisted
apache_baseline_loghub,50,100,1501,1550,1501,1600,1.0000,stable,stable,dominant_stable,dominant_stable,-0.1600,0.1600,0.0000,persisted
apache_baseline_loghub,50,100,1551,1600,1501,1600,1.0000,stable,stable,dominant_stable,dominant_stable,0.1600,-0.1600,0.0000,persisted
apache_baseline_loghub,50,100,1601,1650,1601,1700,1.0000,stable,stable,dominant_stable,dominant_stable,0.0500,-0.0500,0.0000,persisted
apache_baseline_loghub,50,100,1651,1700,1601,1700,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0500,0.0500,0.0000,persisted
apache_baseline_loghub,50,100,1701,1750,1701,1800,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0100,0.0100,0.0000,persisted
apache_baseline_loghub,50,100,1751,1800,1701,1800,1.0000,stable,stable,dominant_stable,dominant_stable,0.0100,-0.0100,0.0000,persisted
apache_baseline_loghub,50,100,1801,1850,1801,1900,1.0000,stable,stable,mixed,dominant_stable,0.1700,-0.1800,0.0100,persisted
apache_baseline_loghub,50,100,1851,1900,1801,1900,1.0000,stable,stable,dominant_stable,dominant_stable,-0.1700,0.1800,-0.0100,persisted
apache_baseline_loghub,50,100,1901,1950,1901,2000,1.0000,stable,stable,dominant_stable,dominant_stable,0.0600,-0.0800,0.0200,persisted
apache_baseline_loghub,50,100,1951,2000,1901,2000,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0600,0.0800,-0.0200,persisted
apache_baseline_loghub,100,250,1,100,1,250,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.1060,-0.0860,persisted
apache_baseline_loghub,100,250,101,200,1,250,1.0000,stable,stable,mixed,dominant_stable,0.1600,-0.2040,0.0440,persisted
apache_baseline_loghub,100,250,201,300,1,250,0.5000,stable,stable,dominant_stable,dominant_stable,-0.2800,0.1960,0.0840,persisted
apache_baseline_loghub,100,250,301,400,251,500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,100,250,401,500,251,500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
apache_baseline_loghub,100,250,501,600,501,750,1.0000,stable,stable,dominant_stable,dominant_stable,-0.1520,0.1440,0.0080,persisted
apache_baseline_loghub,100,250,601,700,501,750,1.0000,stable,stable,dominant_stable,dominant_stable,0.1580,-0.1660,0.0080,persisted
apache_baseline_loghub,100,250,701,800,501,750,0.5000,stable,stable,dominant_stable,dominant_stable,0.0080,0.0240,-0.0320,persisted
apache_baseline_loghub,100,250,801,900,751,1000,1.0000,stable,stable,dominant_stable,dominant_stable,0.0480,-0.0580,0.0100,persisted
apache_baseline_loghub,100,250,901,1000,751,1000,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0720,0.0720,0.0000,persisted
apache_baseline_loghub,100,250,1001,1100,1001,1250,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,-0.0300,0.0100,persisted
apache_baseline_loghub,100,250,1101,1200,1001,1250,1.0000,stable,stable,dominant_stable,dominant_stable,0.0800,-0.0700,-0.0100,persisted
apache_baseline_loghub,100,250,1201,1300,1001,1250,0.5000,stable,stable,dominant_stable,dominant_stable,-0.2000,0.1900,0.0100,persisted
apache_baseline_loghub,100,250,1301,1400,1251,1500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0740,-0.0600,-0.0140,persisted
apache_baseline_loghub,100,250,1401,1500,1251,1500,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0460,0.0400,0.0060,persisted
apache_baseline_loghub,100,250,1501,1600,1501,1750,1.0000,stable,stable,dominant_stable,dominant_stable,0.0280,-0.0280,0.0000,persisted
apache_baseline_loghub,100,250,1601,1700,1501,1750,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0620,0.0620,0.0000,persisted
apache_baseline_loghub,100,250,1701,1800,1501,1750,0.5000,stable,stable,dominant_stable,dominant_stable,0.0780,-0.0780,0.0000,persisted
apache_baseline_loghub,100,250,1801,1900,1751,2000,1.0000,stable,stable,dominant_stable,dominant_stable,0.0820,-0.0600,-0.0220,persisted
apache_baseline_loghub,100,250,1901,2000,1751,2000,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0880,0.0800,0.0080,persisted
apache_baseline_loghub,250,500,1,250,1,500,1.0000,stable,stable,dominant_stable,dominant_stable,0.1400,-0.0980,-0.0420,persisted
apache_baseline_loghub,250,500,251,500,1,500,1.0000,stable,stable,dominant_stable,dominant_stable,-0.1400,0.0980,0.0420,persisted
apache_baseline_loghub,250,500,501,750,501,1000,1.0000,stable,stable,dominant_stable,dominant_stable,0.0100,-0.0160,0.0060,persisted
apache_baseline_loghub,250,500,751,1000,501,1000,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0100,0.0160,-0.0060,persisted
apache_baseline_loghub,250,500,1001,1250,1001,1500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0720,-0.0700,-0.0020,persisted
apache_baseline_loghub,250,500,1251,1500,1001,1500,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0720,0.0700,0.0020,persisted
apache_baseline_loghub,250,500,1501,1750,1501,2000,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0380,0.0240,0.0140,persisted
apache_baseline_loghub,250,500,1751,2000,1501,2000,1.0000,stable,stable,dominant_stable,dominant_stable,0.0380,-0.0240,-0.0140,persisted
apache_baseline_loghub,500,1000,1,500,1,1000,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0210,0.0350,-0.0140,persisted
apache_baseline_loghub,500,1000,501,1000,1,1000,1.0000,stable,stable,dominant_stable,dominant_stable,0.0210,-0.0350,0.0140,persisted
apache_baseline_loghub,500,1000,1001,1500,1001,2000,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0210,0.0230,-0.0020,persisted
apache_baseline_loghub,500,1000,1501,2000,1001,2000,1.0000,stable,stable,dominant_stable,dominant_stable,0.0210,-0.0230,0.0020,persisted
